index,position,horizon,career_stage,origin,n,current,alternative,crps_gain_current_vs_alt,mae_gain_current_vs_alt,current_crps,alternative_crps,current_mae,alternative_mae,active_n,p_active_mean,actual_active_rate,conditional_active_retention_bias
137,WR,2,veteran,2017,10,D1,D0,-1.111261445636148,-1.2578755263584651,14.217932031504027,13.10667058586788,19.00779176516168,17.749916238803216,5,0.3570216805533124,0.5,0.2963818216781305
138,WR,2,veteran,2018,12,D1,D0,1.5175948679885722,-0.6624979719115639,10.450593013927422,11.968187881915997,14.142553803735654,13.48005583182409,6,0.321116973260403,0.5,0.5112613653983623
139,WR,2,veteran,2019,12,D1,D0,0.6112562988154863,-0.3332395797671925,23.40999014574897,24.021246444564454,33.64163712347704,33.308397543709845,6,0.3483366254557313,0.5,-0.0125383468826117
140,WR,2,veteran,2020,15,D1,D0,-0.3156268512531103,-0.6550159422999253,8.36521314499226,8.049586293739148,12.915051320447114,12.26003537814719,5,0.246905883869328,0.3333333333333333,0.2152237283463542
141,WR,2,veteran,2021,16,D1,D0,2.3476237415933574,-0.7618295347204442,6.647832092330457,8.995455833923815,15.787844402621626,15.026014867901182,4,0.3050565239580042,0.25,0.5059410740458328
142,WR,2,veteran,2022,13,D1,D0,-1.2256692234638469,-0.8935274286128168,10.766003675415307,9.540334451951464,18.12610149208612,17.2325740634733,4,0.3480200703624735,0.3076923076923077,0.0244908922894053
143,WR,2,veteran,2023,15,D1,D0,3.581766748347015,0.2379643451523655,12.304919770713504,15.886686519060516,20.91411450218051,21.152078847332877,6,0.4216268832877016,0.4,0.2621753152096662
144,WR,3,developmental,2014,120,D1,D0,3.29179112483246,0.1555186443126156,18.936438389194112,22.22822951402657,29.195923264449508,29.351441908762123,63,0.5511051206409953,0.525,-0.1182340035632245
145,WR,3,developmental,2015,128,D1,D0,3.6097395216283834,0.0568668024176603,20.18096852556735,23.790708047195736,30.98074471136122,31.03761151377888,70,0.5332374600623047,0.546875,0.5704576244417605
146,WR,3,developmental,2016,132,D1,D0,3.578975307191704,0.3177555795523342,17.45828171085319,21.03725701804489,27.614276294950493,27.932031874502822,69,0.5355555467439626,0.5227272727272727,0.434649616859636
147,WR,3,developmental,2017,136,D1,D0,3.351935577965499,0.2669392058676341,18.965204598579547,22.317140176545045,31.85602382934557,32.1229630352132,64,0.4947038301008962,0.4705882352941176,-0.2428037412574826
148,WR,3,developmental,2018,136,D1,D0,3.008625530444846,-0.1100755528552458,17.58615370488482,20.59477923532966,26.848464419371066,26.73838886651582,78,0.4913900123111749,0.5735294117647058,-0.2234019057027378
149,WR,3,developmental,2019,142,D1,D0,2.1453351708280324,-0.238895580302087,16.743608447862954,18.888943618690988,26.295674299739677,26.05677871943758,74,0.4965701408566707,0.5211267605633803,1.8352871779991125
150,WR,3,developmental,2020,151,D1,D0,4.186800640999382,0.5499599766382804,17.230929488566318,21.417730129565697,27.94195549385652,28.491915470494806,78,0.5064989551766486,0.5165562913907285,0.3592169806505086
151,WR,3,developmental,2021,144,D1,D0,4.863689784011367,0.6454651154138884,17.58548019272043,22.449169976731795,29.41415851318414,30.059623628598025,67,0.4922511871746099,0.4652777777777778,1.346782573223737
152,WR,3,developmental,2022,137,D1,D0,3.052508520095194,0.5421171728806539,16.054613269961514,19.107121790056706,24.924139921487168,25.466257094367823,73,0.4886432081797106,0.5328467153284672,1.1939089713726874
153,WR,3,established,2014,62,D1,D0,1.93712837223088,0.8403677136801597,14.365818813513863,16.30294718574474,21.762181015165226,22.602548728845388,24,0.4194586677016536,0.3870967741935484,0.017161004188087
154,WR,3,established,2015,61,D1,D0,2.788121470957265,1.187944921364102,15.922761097988808,18.71088256894608,24.252169523756105,25.440114445120205,26,0.4193687339462582,0.4262295081967213,0.3046588884436192
155,WR,3,established,2016,62,D1,D0,3.780115700287044,0.5499942624538595,16.354659922737348,20.13477562302439,30.429472826158857,30.97946708861272,22,0.4426391840281131,0.3548387096774194,0.2486151000250969
156,WR,3,established,2017,62,D1,D0,4.98579777535693,1.1930899452899109,15.290071288896662,20.27586906425359,27.6792514944606,28.872341439750507,20,0.4274457765636771,0.3225806451612903,0.2627606211586725
157,WR,3,established,2018,71,D1,D0,2.2268615426475864,0.5595679556066171,14.1067517150859,16.333613257733482,22.09630753154317,22.655875487149792,29,0.4084901468328412,0.4084507042253521,0.1580893049458923
158,WR,3,established,2019,66,D1,D0,3.615004513652381,0.3465434119449824,16.79743187147443,20.412436385126806,25.910771989713623,26.25731540165861,30,0.4281809292621428,0.4545454545454545,0.0854452589292211
159,WR,3,established,2020,56,D1,D0,3.374299430588804,0.7518959212018744,20.7794472328637,24.153746663452505,33.05689614040222,33.8087920616041,30,0.4445056557738253,0.5357142857142857,-0.3558663030552214
160,WR,3,established,2021,79,D1,D0,1.3094124541476442,0.6176127115905113,11.51438498297737,12.823797437125013,16.86744730773528,17.485060019325786,37,0.3673450648347235,0.4683544303797468,0.5445780119870969
161,WR,3,established,2022,78,D1,D0,3.228771769295933,1.3086131991482028,10.901050771397276,14.129822540693208,18.569568795631515,19.878181994779712,36,0.3844561836769557,0.4615384615384615,1.1134129384727538
162,WR,3,veteran,2014,17,D0,D1,-0.9325012994901068,0.2480694258727595,10.84204522992666,9.909543930436556,20.21593174664452,20.464001172517285,1,0.1862982665350685,0.0588235294117647,-0.8368299774409261
163,WR,3,veteran,2015,16,D0,D1,0.1608705080344809,0.3983529057491128,5.871162529727108,6.032033037761589,12.22672219942229,12.6250751051714,2,0.170674069181081,0.125,0.1378215005342666
164,WR,3,veteran,2016,9,D0,D1,1.0613147101678782,0.5473141219672721,9.755206708571457,10.816521418739333,15.70200495611948,16.249319078086753,2,0.1997011349083234,0.2222222222222222,0.1066474859794543
165,WR,3,veteran,2017,10,D0,D1,0.0449363999260109,0.7616825726392497,11.58046644787382,11.62540284779983,14.264953486827268,15.026636059466515,5,0.1746213395635474,0.5,0.7619200182139719
166,WR,3,veteran,2018,12,D0,D1,0.1635121279042831,0.2767358577238989,6.789178486289241,6.952690614193522,11.633568432132003,11.9103042898559,3,0.1455249296018218,0.25,-0.1989374346477699
167,WR,3,veteran,2019,12,D0,D1,-0.944707265924208,1.0405364438513849,5.559839012703681,4.615131746779473,12.44949335264456,13.490029796495946,2,0.1645774275451286,0.1666666666666666,0.0657291483091035
168,WR,3,veteran,2020,15,D0,D1,-0.2429460293576701,0.6396071972461408,2.68576018985488,2.442814160497209,4.164868317349403,4.804475514595543,3,0.1061023551126843,0.2,-0.1014948246439106
169,WR,3,veteran,2021,16,D0,D1,-0.6025493956311117,1.1242766808458626,1.9526145472092915,1.3500651515781794,6.60799735702099,7.732274037866853,0,0.1345509370912263,0.0,
170,WR,3,veteran,2022,13,D0,D1,0.7727439497350601,1.2972390673993093,7.333621831965672,8.106365781700733,11.380802344369226,12.678041411768536,3,0.1747191507275221,0.2307692307692307,0.1997268213334337
171,TE,2,developmental,2014,69,D1,D0,3.431549890277742,0.101044187265489,16.579443765624628,20.01099365590237,23.660612396718417,23.761656583983907,46,0.6572365668904094,0.6666666666666666,-1.553496689389988
172,TE,2,developmental,2015,67,D1,D0,3.4569010129306883,0.1696243773542315,15.439784441456036,18.89668545438672,21.59792713389514,21.767551511249373,43,0.6405622593983561,0.6417910447761194,0.3272959354333296
173,TE,2,developmental,2016,75,D1,D0,3.0184014138117634,0.2763865296985182,14.243465257262706,17.26186667107447,20.134050376978195,20.41043690667671,50,0.612710726813059,0.6666666666666666,1.6020224797029392
174,TE,2,developmental,2017,68,D1,D0,3.4248164676666564,0.5600436573443096,13.058213126303702,16.483029593970365,19.24839958065733,19.808443238001647,45,0.6156605757205155,0.6617647058823529,0.7013023914088469
175,TE,2,developmental,2018,76,D1,D0,2.424937515860173,0.2526517418493204,18.31098080684036,20.73591832270053,24.051090294849367,24.30374203669869,50,0.5879613231199005,0.6578947368421053,0.0130532974798042
176,TE,2,developmental,2019,70,D1,D0,3.022348554410553,0.6157620545692307,15.072140375749688,18.09448893016024,20.492600936878056,21.108362991447297,51,0.6223273427476776,0.7285714285714285,-3.286712836160264
177,TE,2,developmental,2020,75,D1,D0,3.5989321818770765,0.4285575051453154,13.899160903209774,17.498093085086854,20.27362899496056,20.702186500105874,49,0.6249243917782402,0.6533333333333333,1.7285842131099127
178,TE,2,developmental,2021,66,D1,D0,1.2836011892516608,-0.1312572952684157,9.523609756339155,10.807210945590816,13.42944789954019,13.298190604271774,45,0.6192057763160167,0.6818181818181818,1.2746879483985956
179,TE,2,developmental,2022,70,D1,D0,2.911840073771185,-0.0847956050361673,10.644807070554792,13.556647144325977,16.762060541638977,16.67726493660281,41,0.6405031973108705,0.5857142857142857,0.688635653053658
180,TE,2,developmental,2023,65,D1,D0,2.0216333535189728,0.3130930863433724,12.427889931710524,14.449523285229496,17.028354750739027,17.341447837082402,52,0.6533522602806643,0.8,0.0764718560217913
181,TE,2,established,2014,41,D1,D0,4.843879439347802,0.6612952166994234,13.388634555344376,18.232513994692177,20.667323390036568,21.328618606735997,21,0.6123031656417083,0.5121951219512195,-0.6656818738134473
182,TE,2,established,2015,37,D1,D0,2.291287132206405,-0.8738721001714121,11.612787398943333,13.904074531149735,17.17170273759559,16.297830637424184,19,0.6018950807294189,0.5135135135135135,0.0589156839043888
183,TE,2,established,2016,37,D1,D0,2.3295687916276098,-1.2570643970030992,16.370623015103558,18.70019180673116,23.626652494470157,22.36958809746705,18,0.5785032885853569,0.4864864864864865,-0.1610410566868091
184,TE,2,established,2017,40,D1,D0,3.011627264386404,0.0887145685094307,14.726315641223298,17.737942905609703,21.493341357245946,21.582055925755373,21,0.6041192436218439,0.525,-0.4150074178302416
185,TE,2,established,2018,42,D1,D0,4.290120704408399,2.022701040904757,14.426056892285503,18.7161775966939,19.97268025817485,21.99538129907961,24,0.5780552443986797,0.5714285714285714,-0.8037765793309027
186,TE,2,established,2019,46,D1,D0,2.501618359439092,0.7648949603560581,9.939800314840197,12.441418674279284,14.903896074569742,15.6687910349258,26,0.5429416586515111,0.5652173913043478,0.2749316057602538
187,TE,2,established,2020,39,D1,D0,3.04534985801728,0.7177715704048675,11.497827289568455,14.543177147585734,17.22663044561509,17.94440201601996,21,0.5354072022310024,0.5384615384615384,-0.4374789696491157
188,TE,2,established,2021,53,D1,D0,3.458455262817447,-0.1010058791384448,9.99197595872083,13.450431221538278,16.59386236901459,16.492856489876146,26,0.5669150194406287,0.490566037735849,-0.0334537687843832
189,TE,2,established,2022,45,D1,D0,1.9294936088458,0.2886104283129009,14.035197315016203,15.964690923862,18.973896754409548,19.262507182722448,32,0.6016218883395448,0.7111111111111111,-0.022840622710954
190,TE,2,established,2023,47,D1,D0,1.820575325843799,0.8814489476684414,10.88842744710867,12.709002772952466,15.1995954928074,16.081044440475843,31,0.5760566373907969,0.6595744680851063,0.4566069863392696
191,TE,2,veteran,2014,4,D1,D0,3.257929186669199,1.4479517583325716,18.548710139924992,21.80663932659419,29.612614832036225,31.0605665903688,2,0.6949062287785673,0.5,-0.0588717907841997
192,TE,2,veteran,2015,10,D1,D0,2.365636881719245,0.4353035999817164,24.06388320107777,26.42952008279702,32.00883820116386,32.44414180114559,7,0.6090331586299119,0.7,-0.2831246272275061
193,TE,2,veteran,2016,8,D1,D0,0.1030577378248258,-1.8172899988811528,17.5369417820121,17.639999519836923,22.468764989902663,20.65147499102151,5,0.5965411976154444,0.625,0.4626239368935341
194,TE,2,veteran,2017,10,D1,D0,1.0902309772620598,-1.8668450907958447,15.830190202699066,16.920421179961124,22.014332870278096,20.14748777948225,6,0.4716588664251542,0.6,0.0697318297119089
195,TE,2,veteran,2018,8,D1,D0,-0.5724433192436715,-0.6889000988988399,8.218650636079389,7.646207316835717,13.436478196288675,12.747578097389834,3,0.3005095613819294,0.375,-0.0232878455411967
196,TE,2,veteran,2019,8,D1,D0,-1.0251324001707365,-0.2674456692423057,9.775940354192812,8.750807954022076,15.396122652324427,15.128676983082125,3,0.3789489955219164,0.375,-0.049496108798827
197,TE,2,veteran,2020,10,D1,D0,3.228515962600284,-1.737963433412674,11.21890159570632,14.447417558306606,21.323859841278853,19.58589640786618,2,0.4365453503800622,0.2,0.3231092888400798
198,TE,2,veteran,2021,8,D1,D0,2.1572978747544216,0.0722870156086148,10.631052161833916,12.78835003658834,18.489079172358743,18.56136618796736,2,0.3915865018477756,0.25,0.3978065186414868
199,TE,2,veteran,2022,5,D1,D0,0.4449014172654266,2.232580452024738,12.826025725837365,13.270927143102796,16.89098732216568,19.123567774190423,3,0.4222463009446883,0.6,0.0281919762912018
200,TE,2,veteran,2023,5,D1,D0,9.11827478391596,4.387484800338561,19.96053816221895,29.078812946134907,31.13829683790392,35.52578163824248,2,0.4098691362100848,0.4,-0.9539777665702016
201,TE,3,developmental,2014,69,D1,D0,3.801699258868181,0.9367841030778636,15.481511165466788,19.28321042433497,21.844564510738596,22.78134861381645,40,0.5676849141234331,0.5797101449275363,-0.6240969282937636
202,TE,3,developmental,2015,67,D1,D0,3.736380005372733,0.320344684037544,16.1544416180481,19.890821623420837,23.37715450542519,23.697499189462736,40,0.557758962211436,0.5970149253731343,1.6813863974176977
203,TE,3,developmental,2016,75,D1,D0,3.0255759704991703,0.7550648579539071,13.773941325663724,16.799517296162893,20.656503946316136,21.41156880427005,40,0.5291019046471473,0.5333333333333333,1.1156592945206163
204,TE,3,developmental,2017,68,D1,D0,1.777626909457739,-0.1073503299725632,13.543675296580874,15.321302206038611,19.328501901199218,19.221151571226656,36,0.5179802672145397,0.5294117647058824,-0.0983613546746337
205,TE,3,developmental,2018,76,D1,D0,1.8567954605799333,0.6032756512494197,16.47678207590945,18.333577536489383,21.725289031740445,22.32856468298987,48,0.4966340911119983,0.631578947368421,1.254538365096034
206,TE,3,developmental,2019,70,D1,D0,2.7400985634656463,0.616667663324666,15.663857848801433,18.40395641226708,22.217345699354315,22.834013362678988,41,0.5446045244996982,0.5857142857142857,-2.366093562926733
207,TE,3,developmental,2020,75,D1,D0,2.4517260497153,-0.1227095536105904,14.079504802557086,16.531230852272383,21.64647602799585,21.52376647438526,43,0.5401531011072414,0.5733333333333334,2.8827913975930186
208,TE,3,developmental,2021,66,D1,D0,1.5716906677102078,-0.1858262645431888,10.33539515786253,11.90708582557274,15.784954696077548,15.599128431534355,38,0.5342110639928906,0.5757575757575758,0.8753715849528984
209,TE,3,developmental,2022,70,D1,D0,2.384841420183476,-0.1338748114441744,11.705915575305267,14.09075699548874,16.57778322688855,16.443908415444376,41,0.5483533240049263,0.5857142857142857,0.5282394392508175
210,TE,3,established,2014,41,D1,D0,2.660867138169889,-0.1514091486678489,10.619609484446643,13.280476622616533,17.733292897784388,17.58188374911654,15,0.4263046727999036,0.3658536585365853,-0.0798073573669517
211,TE,3,established,2015,37,D1,D0,1.363320730880662,-0.0138488983239237,10.739010814921,12.102331545801665,16.223035262640813,16.209186364316892,13,0.4200658891323047,0.3513513513513513,-0.2194368384095141
212,TE,3,established,2016,37,D1,D0,2.9210768524887984,0.401529044588862,11.023421912332084,13.944498764820882,18.36885871010228,18.770387754691143,11,0.4012668824087732,0.2972972972972973,0.318096645541663
213,TE,3,established,2017,40,D1,D0,2.518381482555584,0.4924645792230812,11.268559943607771,13.786941426163358,17.377736897861464,17.870201477084546,19,0.4220983624270607,0.475,0.0474815691715218
214,TE,3,established,2018,42,D1,D0,3.2272785898556084,1.3761563341934884,10.34714934196585,13.57442793182146,17.111309231711836,18.487465565905328,16,0.4065848891341901,0.3809523809523809,0.8251668252327176
215,TE,3,established,2019,46,D1,D0,2.1913142171338995,0.6894766378014765,8.45540013348635,10.646714350620249,14.32598804319877,15.015464681000251,16,0.3782724222074534,0.3478260869565217,0.5180900007750014
216,TE,3,established,2020,39,D1,D0,0.8968837059645722,0.0847137110065888,6.60194659329804,7.498830299262614,11.75799314556113,11.84270685656772,14,0.364833142242861,0.358974358974359,0.4695848338303439
217,TE,3,established,2021,53,D1,D0,1.4693039189820316,-0.3204113713490966,11.16599261517062,12.635296534152648,18.383778787153485,18.06336741580439,22,0.402379125343464,0.4150943396226415,-0.176514556481022
218,TE,3,established,2022,45,D1,D0,1.507729666347594,0.1659856529699042,11.158672789193254,12.66640245554085,15.60251669727611,15.768502350246017,26,0.4410266812137416,0.5777777777777777,0.3140576889618967
219,TE,3,veteran,2014,4,D0,D1,0.3766766977153901,-1.3954465518508137,36.42938984465087,36.80606654236625,45.90725409653491,44.511807544684096,3,0.3889784470091501,0.75,-0.8708304210505263
220,TE,3,veteran,2015,10,D0,D1,-0.9606814905001824,-0.1214678432739158,15.749710302430234,14.789028811930056,24.018661941243423,23.89719409796951,5,0.3019301696088217,0.5,0.1297606658659227
221,TE,3,veteran,2016,8,D0,D1,1.433821589610694,-0.1951876989566048,14.573959680304426,16.007781269915117,17.011372585749207,16.816184886792602,5,0.2970173476731642,0.625,0.1525137911120305
222,TE,3,veteran,2017,10,D0,D1,-0.3494767436535261,0.6242416266727092,8.214865640857695,7.865388897204167,12.476193092442454,13.100434719115162,3,0.1934794083713937,0.3,0.2153507041909221
223,TE,3,veteran,2018,8,D0,D1,1.1935013111292203,1.089611951197774,5.629615694396934,6.823117005526154,9.347437014939484,10.437048966137258,2,0.1351353645231931,0.25,1.3050162594071957
224,TE,3,veteran,2019,8,D0,D1,-1.0523039937788703,0.6601910178994173,5.950917865622683,4.898613871843813,11.258169640099052,11.91836065799847,1,0.1672144225426077,0.125,-0.6938961278063923
225,TE,3,veteran,2020,10,D0,D1,-0.9929743940899932,0.1840438352419724,5.398995617421125,4.406021223331132,8.91396431479126,9.09800815003323,2,0.2129017818204865,0.2,0.1057187258150207
226,TE,3,veteran,2021,8,D0,D1,-1.0292187881794042,0.7928097993273049,3.3842771949957338,2.3550584068163296,8.621303248886635,9.414113048213942,1,0.1906720056548903,0.125,0.4744849743984962
227,TE,3,veteran,2022,5,D0,D1,-2.5248876039703,-1.6847607494724546,16.995950832094916,14.471063228124615,24.49038656026828,22.805625810795828,2,0.2554175796650681,0.4,-0.2178992469936163
