index,position,horizon,career_stage,magnitude_bin,n,origins,source_percentile_mean,source_points_mean,target_points_mean,active_rate,active_retention_mean,active_retention_median,p_active_mean,current_crps_mean,alternative_crps_mean,crps_gain_current_vs_alt,conditional_retention_bias_active
77,RB,2,established,"(0.7, 0.8]",52,10,0.7502967231338011,95.31730769230768,56.08461538461539,0.7115384615384616,0.8369906574467287,0.6533333333333333,0.6703140154178027,34.48712496311566,40.431420774210125,5.944295811094457,-0.0438462666682929
78,RB,2,established,"(0.8, 0.9]",50,10,0.8488957055623914,136.32080000000002,51.71,0.68,0.5425735568992822,0.4188692466315642,0.8132917781404381,37.2703215572749,50.81776348123386,13.547441923958957,0.2029832583792426
79,RB,2,established,"(0.9, 1.0]",62,10,0.9485687671389224,209.27000000000004,105.93935483870968,0.8870967741935484,0.568983728641077,0.5002829654782117,0.8770489548027444,54.307234100105646,66.2305685736152,11.923334473509543,0.0996019234429657
80,RB,2,veteran,"(-0.001, 0.1]",4,3,0.0539428092053236,1.15,0.0,0.0,,,0.0733084615935718,0.0231720238831712,0.057483931952943,0.0343119080697718,
81,RB,2,veteran,"(0.1, 0.2]",5,4,0.1390176427261447,3.98,0.7,0.2,1.0,1.0,0.140020486358717,0.6456985392059412,0.8300994198992715,0.1844008806933304,2.240796814893656
82,RB,2,veteran,"(0.2, 0.3]",9,8,0.251555688087865,9.72222222222222,20.55555555555556,0.2222222222222222,10.062350119904076,10.062350119904076,0.1171691175307189,19.54281658242231,19.828866739791383,0.286050157369073,-6.984172810204373
83,RB,2,veteran,"(0.3, 0.4]",5,4,0.3602798168258198,15.2,0.0,0.0,,,0.19675493346479,0.1666929684253183,0.2740664033046029,0.1073734348792846,
84,RB,2,veteran,"(0.4, 0.5]",6,5,0.4459070832243346,25.55,5.783333333333334,0.3333333333333333,0.6806546886537042,0.6806546886537042,0.2607485828223411,5.175024813709837,5.49728479775965,0.3222599840498141,-0.0717631257366795
85,RB,2,veteran,"(0.5, 0.6]",10,6,0.5629205912191185,43.81,7.87,0.2,0.9001699970479555,0.9001699970479555,0.3590770700748382,6.208644598152462,5.97941774962629,-0.2292268485261733,0.105549569804631
86,RB,2,veteran,"(0.6, 0.7]",5,4,0.6630821704236837,70.352,28.3,0.2,1.8891855807743656,1.8891855807743656,0.4014195312129388,27.43685276242429,32.2643213460291,4.827468583604815,-1.3248421630261584
