position,horizon,career_stage,route,curve_mode,t,source_points,source_percentile,state_percentile,active_probability,conditional_points,expected_points,premium_mean,elite_mean
RB,2,developmental,D1,joint_evidence,0.00,18.099999999999998,0.07977528089887641,0.12166666666666667,0.7067540597758931,78.25754381014394,55.308836795909045,77.87792234728042,157.1132793757233
RB,2,developmental,D1,magnitude_only,0.05,26.999999999999996,0.3651685393258427,0.31666666666666665,0.7320448408282559,83.20669542037419,60.91103210485299,74.85994366078546,164.07133681736002
RB,2,developmental,D1,joint_evidence,0.05,26.999999999999996,0.11752808988764045,0.16041666666666668,0.7320448408282559,81.91470853301983,59.96523976954749,81.17801410360133,161.37909263945525
RB,2,developmental,D1,magnitude_only,0.10,35.89999999999999,0.3651685393258427,0.31666666666666665,0.749035140819457,86.81155109695403,65.02490240066246,77.93614271404843,166.853211685212
RB,2,developmental,D1,joint_evidence,0.10,35.89999999999999,0.1552808988764045,0.19916666666666666,0.749035140819457,83.78012973006119,62.75426127022876,83.29102274452939,164.5714003765341
RB,2,developmental,D1,magnitude_only,0.15,44.8,0.3651685393258427,0.31666666666666665,0.7615433334577001,89.37445861056358,68.06252313626584,80.34434991453324,169.03100674060767
RB,2,developmental,D1,joint_evidence,0.15,44.8,0.19303370786516855,0.23791666666666667,0.7615433334577001,87.59594057106685,66.70810457985284,84.73603953267929,167.15962830115663
RB,2,developmental,D1,magnitude_only,0.20,53.69999999999999,0.3651685393258427,0.31666666666666665,0.7712724406244175,91.26636330858412,70.39123077592646,82.32353947430975,170.82083165106565
RB,2,developmental,D1,joint_evidence,0.20,53.69999999999999,0.2307865168539326,0.27666666666666667,0.7712724406244175,90.8850823830804,70.09715930594967,85.7520386801209,169.35988608084148
RB,2,developmental,D1,magnitude_only,0.25,62.599999999999994,0.3651685393258427,0.31666666666666665,0.779123431118609,92.68971724812066,72.21673053176949,84.003700496116,172.34023843833108
RB,2,developmental,D1,joint_evidence,0.25,62.599999999999994,0.26853932584269663,0.3154166666666667,0.779123431118609,93.76729065226974,73.05629321969228,86.46900928959224,171.28972573733378
RB,2,developmental,D1,magnitude_only,0.30,71.49999999999999,0.3651685393258427,0.31666666666666665,0.7856277653079853,93.76726400554833,73.66616607972281,85.46344333038627,173.66031618163453
RB,2,developmental,D1,joint_evidence,0.30,71.49999999999999,0.30629213483146067,0.35416666666666663,0.7856277653079853,96.35404046645765,75.69840949005831,86.96556171152761,173.02023634986406
RB,2,developmental,D1,magnitude_only,0.35,80.39999999999998,0.3651685393258427,0.31666666666666665,0.791123723898916,94.57909701025238,74.8237674297477,86.75395071196326,174.82735056056345
RB,2,developmental,D1,joint_evidence,0.35,80.39999999999998,0.3440449438202247,0.3929166666666666,0.791123723898916,98.71789095496847,78.09806550774178,87.29287868076969,174.59770359801985
RB,2,developmental,D1,magnitude_only,0.40,89.29999999999998,0.3651685393258427,0.31666666666666665,0.7958391239397679,95.18041071568902,75.74829468020124,87.91041810381387,175.87316961101374
RB,2,developmental,D1,joint_evidence,0.40,89.29999999999998,0.38179775280898876,0.43166666666666664,0.7958391239397679,100.90866633559482,80.30706461445013,87.48615566028539,176.053955517697
RB,2,developmental,D1,magnitude_only,0.45,98.19999999999999,0.3651685393258427,0.31666666666666665,0.799934228226019,95.61088406316775,76.48241875307747,88.95808853244417,176.82060116038207
RB,2,developmental,D1,joint_evidence,0.45,98.19999999999999,0.4195505617977528,0.4704166666666666,0.799934228226019,102.96201287113004,82.36283830266484,87.57063567658079,177.4118199362922
RB,2,developmental,D1,magnitude_only,0.50,107.09999999999998,0.3651685393258427,0.31666666666666665,0.8035257649318647,95.9000239998453,77.05814014145987,89.91568386992269,177.68657581182023
RB,2,developmental,D1,joint_evidence,0.50,107.09999999999998,0.45730337078651684,0.5091666666666667,0.8035257649318647,104.90427375052978,84.29328681001617,87.5650406017244,178.68822745695724
RB,2,developmental,D1,magnitude_only,0.55,115.99999999999999,0.3651685393258427,0.31666666666666665,0.8067012015344476,96.07039140671047,77.500100179678,90.79747400904354,178.48399814511757
RB,2,developmental,D1,joint_evidence,0.55,115.99999999999999,0.49505617977528094,0.5479166666666666,0.8067012015344476,106.75543343175661,86.1197364197288,87.48364032851036,179.8960826594814
RB,2,developmental,D1,magnitude_only,0.60,124.89999999999998,0.3651685393258427,0.31666666666666665,0.8095276470759369,96.1396426065799,77.82769867002612,91.61458532588917,179.2229299883477
RB,2,developmental,D1,joint_evidence,0.60,124.89999999999998,0.5328089887640449,0.5866666666666666,0.8095276470759369,108.53098191757864,87.85883042657849,87.33756123302108,181.0454473719384
RB,2,developmental,D1,magnitude_only,0.65,133.79999999999998,0.3651685393258427,0.31666666666666665,0.8120576303008532,96.12187254205725,78.05650003658366,92.37586116642667,179.9113685749365
RB,2,developmental,D1,joint_evidence,0.65,133.79999999999998,0.5705617977528089,0.6254166666666666,0.8120576303008532,110.24314207892255,89.52378471353012,87.13564666122369,182.14431882775403
RB,2,developmental,D1,magnitude_only,0.70,142.69999999999996,0.3651685393258427,0.31666666666666665,0.8143329780044124,96.02852782418805,78.19919703645063,93.08844666779034,180.55577541048785
RB,2,developmental,D1,joint_evidence,0.70,142.69999999999996,0.608314606741573,0.6641666666666666,0.8143329780044124,111.90170456585356,91.12524832288149,86.88504175025244,183.19915853253227
RB,2,developmental,D1,magnitude_only,0.75,151.59999999999997,0.3651685393258427,0.31666666666666665,0.8163874938141157,95.86904489585743,78.26628929688198,93.7581975373489,181.1614459407387
RB,2,developmental,D1,joint_evidence,0.75,151.59999999999997,0.6460674157303371,0.7029166666666666,0.8163874938141157,113.51461188150695,92.6719095052255,86.59160220747609,184.21526193200998
RB,2,developmental,D1,magnitude_only,0.80,160.49999999999997,0.3651685393258427,0.31666666666666665,0.8182488547392304,95.65130689241857,78.26657231903215,94.38997278494875,181.7327742758036
RB,2,developmental,D1,joint_evidence,0.80,160.49999999999997,0.6838202247191011,0.7416666666666667,0.8182488547392304,115.08837697663624,94.17093265492942,86.26018704274105,185.1970231363018
RB,2,developmental,D1,magnitude_only,0.85,169.39999999999998,0.3651685393258427,0.31666666666666665,0.8199399831912824,95.38197761207084,78.20749711999264,94.98784882621334,182.2734468085256
RB,2,developmental,D1,joint_evidence,0.85,169.39999999999998,0.7215730337078651,0.7804166666666666,0.8199399831912824,116.62838965190255,95.6282798508073,85.89487267167071,186.14812853825063
RB,2,developmental,D1,magnitude_only,0.90,178.29999999999998,0.3651685393258427,0.31666666666666665,0.8214800585813722,95.06675017618898,78.09543950387639,95.55527901400427,182.7865864823064
RB,2,developmental,D1,joint_evidence,0.90,178.29999999999998,0.7593258426966292,0.8191666666666666,0.8214800585813722,118.52921084367163,97.36938306746319,85.49911244712675,187.0717010812583
RB,2,developmental,D1,magnitude_only,0.95,187.19999999999996,0.3651685393258427,0.31666666666666665,0.8228852758582882,94.71053520742458,77.9359048908477,96.09521448301251,183.27486207354383
RB,2,developmental,D1,joint_evidence,0.95,187.19999999999996,0.7970786516853932,0.8579166666666665,0.8228852758582882,120.77885605321309,99.38714228119673,85.07585750380008,187.97040954172257
RB,2,developmental,D1,magnitude_only,1.00,196.09999999999997,0.3651685393258427,0.31666666666666665,0.8241694229278695,94.31760531801044,77.73368634688322,96.61019704664037,183.74057220033768
RB,2,developmental,D1,joint_evidence,1.00,196.09999999999997,0.8348314606741573,0.8966666666666666,0.8241694229278695,122.97319842253759,101.35074997949721,84.62764965509304,188.8465525377433
RB,2,established,D1,magnitude_only,0.00,59.7,0.702247191011236,0.2638888888888889,0.8659332435743663,107.43110939247232,93.02816901701613,75.29469322374965,175.94549175244913
RB,2,established,D1,joint_evidence,0.00,59.7,0.3932584269662921,0.10416666666666666,0.8659332435743663,96.94668593047697,83.94935820156331,83.17794808660975,172.5862941620507
RB,2,established,D1,magnitude_only,0.05,67.77,0.702247191011236,0.2638888888888889,0.8701416928823961,108.58544119973584,94.48471962792001,76.68590113639067,177.20359184971943
RB,2,established,D1,joint_evidence,0.05,67.77,0.41910112359550555,0.1378472222222222,0.8701416928823961,101.57077939703606,88.38096993192136,83.90982922890247,174.12534533051794
RB,2,established,D1,magnitude_only,0.10,75.84,0.702247191011236,0.2638888888888889,0.8737080950774275,109.49895086757694,95.67011977548748,77.92256552348272,178.3219348174054
RB,2,established,D1,joint_evidence,0.10,75.84,0.44494382022471907,0.17152777777777778,0.8737080950774275,106.02746537726102,92.63705480065462,84.4871668456462,175.5246393694009
RB,2,established,D1,magnitude_only,0.15,83.91,0.702247191011236,0.2638888888888889,0.8767758254770863,110.2198671970474,96.63811504566607,79.03561443960776,179.32848957957975
RB,2,established,D1,joint_evidence,0.15,83.91,0.4707865168539326,0.20520833333333333,0.8767758254770863,109.98160246158322,96.42921028554738,84.94088899142294,176.81214520277223
RB,2,established,D1,magnitude_only,0.20,91.97999999999999,0.702247191011236,0.2638888888888889,0.8794463937023647,110.78325872728388,97.42793737030583,80.04753043199372,180.24358760114964
RB,2,established,D1,joint_evidence,0.20,91.97999999999999,0.49662921348314604,0.23888888888888887,0.8794463937023647,111.80458238165521,98.32613677494561,85.29347821346062,178.00819429553906
RB,2,established,D1,magnitude_only,0.25,100.05,0.702247191011236,0.2638888888888889,0.8817940829976731,111.21543392703335,98.06911157487667,80.97517056558449,181.08247309892317
RB,2,established,D1,joint_evidence,0.25,100.05,0.5224719101123595,0.2725694444444444,0.8817940829976731,113.51815668670838,100.09963887914219,85.56179157670309,179.12803086450953
RB,2,established,D1,magnitude_only,0.30,108.12,0.702247191011236,0.2638888888888889,0.883874750270605,111.53664517054133,98.5844243961333,81.83149956653594,181.85687036162074
RB,2,established,D1,joint_evidence,0.30,108.12,0.548314606741573,0.30624999999999997,0.883874750270605,115.14054903246061,101.76982402208648,85.75879380730623,180.18337919840405
RB,2,established,D1,magnitude_only,0.35,116.19,0.702247191011236,0.2638888888888889,0.8857313635549902,111.7628248879135,98.99183928272922,82.62670298580186,182.57599040833531
RB,2,established,D1,joint_evidence,0.35,116.19,0.5741573033707865,0.3399305555555555,0.8857313635549902,116.68603641087414,103.35248213803078,85.89467045622385,181.1834503163156
RB,2,established,D1,magnitude_only,0.40,124.25999999999999,0.702247191011236,0.2638888888888889,0.8873976215508148,111.9067416859972,99.30577640765534,83.36892883955545,183.2472016703754
RB,2,established,D1,joint_evidence,0.40,124.25999999999999,0.6,0.3736111111111111,0.8873976215508148,118.16600071209402,104.86022798008412,85.97756953962914,182.13561264955263
RB,2,established,D1,magnitude_only,0.45,132.32999999999998,0.702247191011236,0.2638888888888889,0.8889003968180605,111.97879429338607,99.53799468259885,84.06479725750714,183.8764908775151
RB,2,established,D1,joint_evidence,0.45,132.32999999999998,0.6258426966292134,0.4072916666666666,0.8889003968180605,119.5896517699773,106.30328891366649,86.01411118723254,183.0458529278893
RB,2,established,D1,magnitude_only,0.50,140.39999999999998,0.702247191011236,0.2638888888888889,0.8902614310028194,111.98757135022736,99.69821552478375,84.7197601183955,184.468788284326
RB,2,established,D1,joint_evidence,0.50,140.39999999999998,0.651685393258427,0.4409722222222222,0.8902614310028194,120.96453783435588,107.69006255300836,86.0097472777726,183.91910140589715
RB,2,established,D1,magnitude_only,0.55,148.47,0.702247191011236,0.2638888888888889,0.8914985395131686,111.94025521377942,99.79457403581571,85.33836072632066,185.02820250123096
RB,2,established,D1,joint_evidence,0.55,148.47,0.6775280898876405,0.4746527777777778,0.8914985395131686,122.29691431850108,109.02752050191083,85.96902111534948,184.7594666939991
RB,2,established,D1,magnitude_only,0.60,156.54,0.702247191011236,0.2638888888888889,0.8926264856865003,111.84291911648225,99.83395183986505,85.9244251192912,185.55819349905613
RB,2,established,D1,joint_evidence,0.60,156.54,0.7033707865168539,0.5083333333333333,0.8926264856865003,123.59201556880043,110.32150651608956,85.8957587379717,185.5704087630212
RB,2,established,D1,magnitude_only,0.65,164.60999999999999,0.702247191011236,0.2638888888888889,0.8936576269475286,111.7007497256503,99.82222692808445,86.4812055336654,186.06170234709924
RB,2,established,D1,joint_evidence,0.65,164.60999999999999,0.7292134831460675,0.5420138888888889,0.8936576269475286,124.8542587441643,111.57696058360258,85.79321238199762,186.35486868226133
RB,2,established,D1,magnitude_only,0.70,172.67999999999998,0.702247191011236,0.2638888888888889,0.8946024003407034,111.51821645878417,99.76446412574245,87.01148970141921,186.54125005306759
RB,2,established,D1,joint_evidence,0.70,172.67999999999998,0.7550561797752808,0.5756944444444444,0.8946024003407034,126.08739919867442,112.79808997585062,85.66416977940312,187.11536745942658
RB,2,established,D1,magnitude_only,0.75,180.75,0.702247191011236,0.2638888888888889,0.8954696927745055,111.29920210630526,99.66506231618077,87.51768530249339,186.99901393520378
RB,2,established,D1,joint_evidence,0.75,180.75,0.7808988764044944,0.6093749999999999,0.8954696927745055,127.29465059170099,113.98850165718851,85.511038610129,187.8540824127598
RB,2,established,D1,magnitude_only,0.80,188.82,0.702247191011236,0.2638888888888889,0.8962671271202841,111.04710487955101,99.52786966542007,88.00188605567601,187.43688738973367
RB,2,established,D1,joint_evidence,0.80,188.82,0.8067415730337079,0.6430555555555555,0.8962671271202841,128.4787789258783,115.15130608381904,85.33591259296334,188.5729069384866
RB,2,established,D1,magnitude_only,0.85,196.89,0.702247191011236,0.2638888888888889,0.8970012859599321,110.76491904728091,99.35627482465875,88.46592403958863,187.8565272058912
RB,2,established,D1,joint_evidence,0.85,196.89,0.8325842696629213,0.676736111111111,0.8970012859599321,129.64217703046754,116.28919951097454,85.14062380652766,189.2734978258411
RB,2,established,D1,magnitude_only,0.90,204.95999999999998,0.702247191011236,0.2638888888888889,0.8976778884935417,110.45529931572587,99.15327986266294,88.91141154921203,188.25939141770112
RB,2,established,D1,joint_evidence,0.90,204.95999999999998,0.8584269662921349,0.7104166666666666,0.8976778884935417,130.78692418306255,117.40452994321652,84.92678454580276,189.95731310884798
RB,2,established,D1,magnitude_only,0.95,213.02999999999997,0.702247191011236,0.2638888888888889,0.8983019318166507,110.12061271750405,98.92155913696712,89.33977490318186,188.64676987666445
RB,2,established,D1,joint_evidence,0.95,213.02999999999997,0.8842696629213482,0.7440972222222221,0.8983019318166507,131.9148342992764,118.49935048631338,84.6958211294243,190.62564263900828
RB,2,established,D1,magnitude_only,1.00,221.09999999999997,0.702247191011236,0.2638888888888889,0.8988778047820123,109.76298079719128,98.66350722530946,89.75228199075386,189.01980916308844
RB,2,established,D1,joint_evidence,1.00,221.09999999999997,0.9101123595505618,0.7777777777777777,0.8988778047820123,133.0274952309387,119.57546288883579,84.449001446648,191.27963299662923
RB,2,veteran,D1,magnitude_only,0.00,39.15,0.5898876404494382,0.9833333333333333,0.3888658620885441,75.84527442337638,29.49363802398846,69.8473041001791,166.85068932942409
RB,2,veteran,D1,joint_evidence,0.00,39.15,0.21910112359550563,0.2048245614035088,0.3888658620885441,51.963348279637806,20.20677222576862,79.3072099356112,162.81965222094598
RB,2,veteran,D1,magnitude_only,0.05,50.411249999999995,0.5898876404494382,0.9833333333333333,0.40721216853377795,78.60677737440113,32.0096362760818,72.60282358856487,169.34256657140097
RB,2,veteran,D1,joint_evidence,0.05,50.411249999999995,0.2564606741573034,0.2424305555555556,0.40721216853377795,54.830530101909694,22.327659064655236,81.10957224512389,165.71768698976194
RB,2,veteran,D1,magnitude_only,0.10,61.6725,0.5898876404494382,0.9833333333333333,0.421661381708903,80.62030058685458,33.99446733924019,74.81033838253518,171.33887104306498
RB,2,veteran,D1,joint_evidence,0.10,61.6725,0.29382022471910113,0.2800365497076024,0.421661381708903,57.05078147665221,24.05611134501786,82.36392986022112,168.12014898826504
RB,2,veteran,D1,magnitude_only,0.15,72.93375,0.5898876404494382,0.9833333333333333,0.43345171168300045,82.08914080936108,35.58167859440441,76.65207270564541,173.0043921416708
RB,2,veteran,D1,joint_evidence,0.15,72.93375,0.33117977528089887,0.31764254385964913,0.43345171168300045,58.83984774920167,25.504232722058603,83.25250700445825,170.19182761370996
RB,2,veteran,D1,magnitude_only,0.20,84.195,0.5898876404494382,0.9833333333333333,0.44331000045617364,83.16865693843025,36.86949734531486,78.23218807490073,174.43332543172414
RB,2,veteran,D1,joint_evidence,0.20,84.195,0.36853932584269666,0.3552485380116959,0.44331000045617364,60.32170079266851,26.741213205915045,83.87946519484049,172.0269184306024
RB,2,veteran,D1,magnitude_only,0.25,95.45625,0.5898876404494382,0.9833333333333333,0.45170026526280393,83.95655456555777,37.923197967813515,79.61584930228709,175.68460089454067
RB,2,veteran,D1,joint_evidence,0.25,95.45625,0.4058988764044944,0.39285453216374266,0.45170026526280393,61.574230147563206,27.81309609100724,84.30996924335376,173.68435142025797
RB,2,veteran,D1,magnitude_only,0.30,106.7175,0.5898876404494382,0.9833333333333333,0.45893717063134587,84.51835646959921,38.78861538456937,80.84654854679547,176.7975494518035
RB,2,veteran,D1,joint_evidence,0.30,106.7175,0.44325842696629214,0.43046052631578946,0.45893717063134587,62.64960883794644,28.752234221247697,84.58751130898906,175.2034575043599
RB,2,veteran,D1,magnitude_only,0.35,117.97874999999999,0.5898876404494382,0.9833333333333333,0.4652440686778184,84.90018726195694,39.49930855326154,81.95476385512526,177.79973307550023
RB,2,veteran,D1,joint_evidence,0.35,117.97874999999999,0.4806179775280899,0.46806652046783626,0.4652440686778184,63.584514742074944,29.582318343507673,84.7425694384458,176.6117986548957
RB,2,veteran,D1,magnitude_only,0.40,129.24,0.5898876404494382,0.9833333333333333,0.4707852761537793,85.13577426269586,40.08066899682909,82.96268370235218,178.71121729458406
RB,2,veteran,D1,joint_evidence,0.40,129.24,0.5179775280898877,0.505672514619883,0.4707852761537793,64.40572745890239,30.321268187624405,84.79733210679962,177.9294404008186
RB,2,veteran,D1,magnitude_only,0.45,140.50125,0.5898876404494382,0.9833333333333333,0.47568521860175983,85.2505465415564,40.552424867539756,83.88696485855354,179.5470651947836
RB,2,veteran,D1,joint_evidence,0.45,140.50125,0.5553370786516855,0.5432785087719298,0.47568521860175983,65.13340517854428,30.982998080632832,84.7684560841279,179.17144582785727
RB,2,veteran,D1,magnitude_only,0.50,151.7625,0.5898876404494382,0.9833333333333333,0.4800403826473105,85.26416605624536,40.930242899743845,84.74043091131765,180.31887343008975
RB,2,veteran,D1,joint_evidence,0.50,151.7625,0.5926966292134832,0.5808845029239766,0.4800403826473105,65.78310809572721,31.578548382002282,84.66876495801893,180.3494115900025
RB,2,veteran,D1,magnitude_only,0.55,163.02375,0.5898876404494382,0.9833333333333333,0.48392709723160876,85.19215991611097,41.226794655094594,85.53316509151225,181.03576048927775
RB,2,veteran,D1,joint_evidence,0.55,163.02375,0.630056179775281,0.6184904970760234,0.48392709723160876,66.36710323101893,32.116839618257515,84.50834195934044,181.47245617602954
RB,2,veteran,D1,magnitude_only,0.60,174.285,0.5898876404494382,0.9833333333333333,0.48740677911489405,85.04701168605467,41.45249003924666,86.27323942660335,181.70502608538683
RB,2,veteran,D1,joint_evidence,0.60,174.285,0.6674157303370787,0.6560964912280701,0.48740677911489405,66.89523677731175,32.60519189575773,84.29525911555845,182.5478792989777
RB,2,veteran,D1,magnitude_only,0.65,185.54625000000001,0.5898876404494382,0.9833333333333333,0.490529574888116,84.83891365430284,41.61599624881475,86.96721643071722,182.33260484514358
RB,2,veteran,D1,joint_evidence,0.65,185.54625000000001,0.7047752808988764,0.6937024853801169,0.490529574888116,67.37553538002504,33.0496927278229,84.03607894079924,183.5816155855735
RB,2,veteran,D1,magnitude_only,0.70,196.8075,0.5898876404494382,0.9833333333333333,0.4933369544899152,84.57629917422517,41.724613856640175,87.62050350366594,182.92338679984215
RB,2,veteran,D1,joint_evidence,0.70,196.8075,0.7421348314606742,0.7313084795321637,0.4933369544899152,67.81463155918651,33.45546380326476,83.73620883487489,184.5785550671112
RB,2,veteran,D1,magnitude_only,0.75,208.06875,0.5898876404494382,0.9833333333333333,0.49586359909231537,84.2662280587561,41.78455512714865,88.23760906515109,183.48144901317204
RB,2,veteran,D1,joint_evidence,0.75,208.06875,0.7794943820224719,0.7689144736842105,0.49586359909231537,68.2180716072886,33.82685851032742,83.40015721748695,185.54277480728015
RB,2,veteran,D1,magnitude_only,0.80,219.33,0.5898876404494382,0.9833333333333333,0.498138802042541,83.91467122932626,41.801153799970265,88.82233140864432,184.01022636596068
RB,2,veteran,D1,joint_evidence,0.80,219.33,0.8168539325842697,0.8065204678362573,0.498138802042541,68.73431400049763,34.239228835423745,83.03172238210709,186.47770968690787
RB,2,veteran,D1,magnitude_only,0.85,230.59125,0.5898876404494382,0.9833333333333333,0.5001875262886838,83.52672471600383,41.77902581469382,89.3779004280824,184.51263972275976
RB,2,veteran,D1,joint_evidence,0.85,230.59125,0.8542134831460674,0.844126461988304,0.5001875262886838,69.90564766361209,34.965932978470434,82.63413422267209,187.386280570546
RB,2,veteran,D1,magnitude_only,0.90,241.8525,0.5898876404494382,0.9833333333333333,0.5020312146955037,83.10677311275711,41.72219425522108,89.90708566136315,184.99119363796905
RB,2,veteran,D1,joint_evidence,0.90,241.8525,0.8915730337078652,0.8817324561403508,0.5020312146955037,71.04641440426127,35.66751772313142,82.21016227707977,188.2709920125944
RB,2,veteran,D1,magnitude_only,0.95,253.11374999999998,0.5898876404494382,0.9833333333333333,0.5036884194787424,82.6586162190375,41.63418775966694,90.4122798226157,185.44805189591673
RB,2,veteran,D1,joint_evidence,0.95,253.11374999999998,0.928932584269663,0.9193384502923976,0.5036884194787424,72.15784697933996,36.3450718980127,81.76219925945924,189.13400779738117
RB,2,veteran,D1,magnitude_only,1.00,264.375,0.5898876404494382,0.9833333333333333,0.5051752971502687,82.18556843444958,41.5181189553368,90.89556420748546,185.8850966583057
RB,2,veteran,D1,joint_evidence,1.00,264.375,0.9662921348314607,0.9569444444444444,0.5051752971502687,73.24090589628939,36.999496399712854,81.29232646545591,189.97721008660926
RB,3,developmental,D1,magnitude_only,0.00,18.099999999999998,0.3651685393258427,0.31666666666666665,0.5123530964089247,63.751818373446824,32.663441545334855,67.2663324507573,162.56351858900967
RB,3,developmental,D1,joint_evidence,0.00,18.099999999999998,0.07977528089887641,0.12166666666666667,0.5123530964089247,60.277942492717735,30.883590481303028,71.54418575771507,161.41016585164462
RB,3,developmental,D1,magnitude_only,0.05,26.999999999999996,0.3651685393258427,0.31666666666666665,0.550186730063734,67.55492962049425,37.16782582758542,71.27987705141342,166.76154740154223
RB,3,developmental,D1,joint_evidence,0.05,26.999999999999996,0.11752808988764045,0.16041666666666668,0.550186730063734,65.03207330116233,35.779783758831556,74.99184110201772,165.76076416014357
RB,3,developmental,D1,magnitude_only,0.10,35.89999999999999,0.3651685393258427,0.31666666666666665,0.5767816639567501,70.3068451358594,40.55169912501053,74.17587633373628,169.7906624701221
RB,3,developmental,D1,joint_evidence,0.10,35.89999999999999,0.1552808988764045,0.19916666666666666,0.5767816639567501,68.53097848547331,39.52741180343554,77.3219511279871,168.94244872468983
RB,3,developmental,D1,magnitude_only,0.15,44.8,0.3651685393258427,0.31666666666666665,0.5970165954598255,72.29437655729042,43.16094256312415,76.44301386402421,172.16200990016355
RB,3,developmental,D1,joint_evidence,0.15,44.8,0.19303370786516855,0.23791666666666667,0.5970165954598255,71.23900051224705,42.5308655497825,79.02319940192157,171.46636565069772
RB,3,developmental,D1,magnitude_only,0.20,53.69999999999999,0.3651685393258427,0.31666666666666665,0.6131742969976515,73.78607408448508,45.24372410497077,78.30626505338205,174.11090618915233
RB,3,developmental,D1,joint_evidence,0.20,53.69999999999999,0.2307865168539326,0.27666666666666667,0.6131742969976515,73.47755477504795,45.054547994296456,80.32056133492593,173.5678314356529
RB,3,developmental,D1,magnitude_only,0.25,62.599999999999994,0.3651685393258427,0.31666666666666665,0.6265054395101134,74.92988214902294,46.94397874821462,79.88800441065041,175.7653508400586
RB,3,developmental,D1,joint_evidence,0.25,62.599999999999994,0.26853932584269663,0.3154166666666667,0.6265054395101134,75.38550722614028,47.229430337405844,81.33641143584083,175.37484558252555
RB,3,developmental,D1,magnitude_only,0.30,71.49999999999999,0.3651685393258427,0.31666666666666665,0.6377681842837891,75.81623113669603,48.35318007129071,81.26223739337581,177.2027510014199
RB,3,developmental,D1,joint_evidence,0.30,71.49999999999999,0.30629213483146067,0.35416666666666663,0.6377681842837891,77.04658466064453,49.1378604042865,82.14475516221276,176.96481523985324
RB,3,developmental,D1,magnitude_only,0.35,80.39999999999998,0.3651685393258427,0.31666666666666665,0.6474559518443411,76.50455385248254,49.53332873498574,82.47714851784127,178.47350601043075
RB,3,developmental,D1,joint_evidence,0.35,80.39999999999998,0.3440449438202247,0.3929166666666666,0.6474559518443411,78.51566714913383,50.83543600873591,82.79377703032475,178.3881397448305
RB,3,developmental,D1,magnitude_only,0.40,89.29999999999998,0.3651685393258427,0.31666666666666665,0.6559072807536835,77.03606534857934,50.528516142749744,83.56587154221015,179.61227263194058
RB,3,developmental,D1,joint_evidence,0.40,89.29999999999998,0.38179775280898876,0.43166666666666664,0.6559072807536835,79.83070826709843,52.36154278011313,83.31661079834016,179.67947586230676
RB,3,developmental,D1,magnitude_only,0.45,98.19999999999999,0.3651685393258427,0.31666666666666665,0.663364145655888,77.44055656919542,51.37128864764079,84.55217078906999,180.6439075253014
RB,3,developmental,D1,joint_evidence,0.45,98.19999999999999,0.4195505617977528,0.4704166666666666,0.663364145655888,81.01906452481904,53.745142520345844,83.73702078884654,180.86368025163395
RB,3,developmental,D1,magnitude_only,0.50,107.09999999999998,0.3651685393258427,0.31666666666666665,0.6700052481946286,77.74028339444811,52.08639787041797,85.4536714273827,181.58684600754336
RB,3,developmental,D1,joint_evidence,0.50,107.09999999999998,0.45730337078651684,0.5091666666666667,0.6700052481946286,82.10111460962658,55.0081776710785,84.07263217080578,181.95918822984237
RB,3,developmental,D1,magnitude_only,0.55,115.99999999999999,0.3651685393258427,0.31666666666666665,0.6759661393503715,77.95232614872535,52.69313296013489,86.2838074380367,182.4551395579568
RB,3,developmental,D1,joint_evidence,0.55,115.99999999999999,0.49505617977528094,0.5479166666666666,0.6759661393503715,83.09245279319778,56.1676845237709,84.33687892510632,182.98005127622216
RB,3,developmental,D1,magnitude_only,0.60,124.89999999999998,0.3651685393258427,0.31666666666666665,0.6813519580817557,78.09008988987213,53.206835653244696,87.05305342836128,183.2597442534621
RB,3,developmental,D1,joint_evidence,0.60,124.89999999999998,0.5328089887640449,0.5866666666666666,0.6813519580817557,84.00528210203632,57.237163449432714,84.54023565907744,183.93722546769385
RB,3,developmental,D1,magnitude_only,0.65,133.79999999999998,0.3651685393258427,0.31666666666666665,0.686245810176787,78.16429602733055,53.639920654173665,87.76973471252846,184.00936808468717
RB,3,developmental,D1,joint_evidence,0.65,133.79999999999998,0.5705617977528089,0.6254166666666666,0.686245810176787,84.84933415687388,58.22750006144484,84.69102768689115,184.83941879488535
RB,3,developmental,D1,magnitude_only,0.70,142.69999999999996,0.3651685393258427,0.31666666666666665,0.6907144598164019,78.18365940580091,54.00258407294733,88.44057787475941,184.71104682603607
RB,3,developmental,D1,joint_evidence,0.70,142.69999999999996,0.608314606741573,0.6641666666666666,0.6907144598164019,85.63249658412865,59.1476036208363,84.79598159276864,185.69366703220064
RB,3,developmental,D1,magnitude_only,0.75,151.59999999999997,0.3651685393258427,0.31666666666666665,0.6948123035165857,78.15536362574701,54.303308232981664,89.0710956026416,185.3705465580259
RB,3,developmental,D1,joint_evidence,0.75,151.59999999999997,0.6460674157303371,0.7029166666666666,0.6948123035165857,86.36125300348856,60.00486113393254,84.86061006429735,186.50573626015688
RB,3,developmental,D1,magnitude_only,0.80,160.49999999999997,0.3651685393258427,0.31666666666666665,0.6985842115416686,78.08540281042184,54.54922955523213,89.66586227149479,185.99265191900068
RB,3,developmental,D1,joint_evidence,0.80,160.49999999999997,0.6838202247191011,0.7416666666666667,0.6985842115416686,87.04099905559677,60.80546769705319,84.88948747679706,187.28041111709805
