index,horizon,subset,candidate,n,crps,brier4,logloss4,survivor_brier,downside_brier,cover_10_90,cover_25_75,width_10_90,width_25_75,pit_mean,pit_var,obs_out,obs_decline,obs_middle,obs_survivor,pred_out,pred_decline,pred_middle,pred_survivor,max_abs_mean_diff_vs_d1,ess_min_material_min,ess_weighted_p10
20,3,lt_p75,S2,166,12.486357642531942,0.5617088618306463,1.2838508246357112,0.1624042593047926,0.1843500942465539,0.9397590361445785,0.7951807228915663,60.56103846860652,23.71542274474709,0.485280916669297,0.0550697656806959,0.5963855421686747,0.1325301204819277,0.0602409638554216,0.2108433734939759,0.6001378940261152,0.079416285949104,0.0471412347977614,0.2733045852270194,2.3092638912203256e-14,14.071451431279073,47.847282460699134
21,3,p75_p90,D1,33,53.65481949066296,0.7099665930903486,2.061971880185045,0.2197422723249027,0.2728190397122337,0.8181818181818182,0.4242424242424242,178.4146858561025,128.2928707058837,0.4641782827343155,0.1151262956390142,0.2424242424242424,0.2424242424242424,0.1212121212121212,0.3939393939393939,0.2114168801916005,0.1945916451719402,0.1958164023644074,0.3981750722720519,4.263256414560601e-14,,
22,3,p75_p90,S1,33,51.98169420397846,0.7184889617457495,1.3366137748591278,0.2406428533378121,0.2620389928862436,0.8484848484848485,0.3636363636363636,187.11424317364336,115.13556410996148,0.4756808639391729,0.1098325866268199,0.2424242424242424,0.2424242424242424,0.1212121212121212,0.3939393939393939,0.2114168801916005,0.2231619128847146,0.1486643243880398,0.4167568825356449,7.105427357601003e-14,,
23,3,p75_p90,S2,33,51.99301403491679,0.7186130070847758,1.3373683388539657,0.2406101957407688,0.2622948223532272,0.8484848484848485,0.3939393939393939,188.3725020075212,114.76307203102331,0.4752347846859522,0.1094606139885943,0.2424242424242424,0.2424242424242424,0.1212121212121212,0.3939393939393939,0.2114168801916005,0.2208008917374186,0.1520646041907815,0.4157176238801994,5.684341886080803e-14,38.54666043219356,112.68660260809617
24,3,p90_p95,D1,8,56.119275525779706,0.6028396030150647,1.079800583921959,0.2956019865076198,0.1875830105550712,0.75,0.625,184.97735610028192,143.99559333454633,0.5942589359137659,0.0926128652289441,0.0,0.25,0.125,0.625,0.1376556263794314,0.2304670322155396,0.2231525439564747,0.4087247974485542,5.684341886080803e-14,,
25,3,p90_p95,S1,8,53.730127759687264,0.64231957723082,1.165585719176732,0.3106008437713539,0.2129204091007264,0.75,0.5,213.6923065193204,124.15582668296716,0.6281454714914172,0.09132427073676,0.0,0.25,0.125,0.625,0.1376556263794313,0.2826371414671323,0.1942976699502986,0.3854095622031376,2.8421709430404014e-14,,
26,3,p90_p95,S2,8,53.88075256475217,0.6505528880255425,1.1779568849235726,0.3168414848568925,0.2134974779510926,0.75,0.5,217.00972997737065,123.07088773548006,0.6285515161687781,0.0900029813308887,0.0,0.25,0.125,0.625,0.1376556263794314,0.2848024393051218,0.2013521108599545,0.3761898234554923,4.263256414560601e-14,34.822518156798495,107.59803361978784
27,3,p95_plus,D1,6,41.16609151957963,0.7334738968368901,5.474445715667465,0.3107866102565211,0.2281572309303434,0.6666666666666666,0.3333333333333333,182.65541858451851,139.06994514712923,0.5375710844644637,0.1554729788246908,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.139492211827039,0.2838441434268434,0.3015442674004312,0.2751193773456864,5.684341886080803e-14,,
28,3,p95_plus,S1,6,41.04847867980288,0.765630801255972,1.410737655973975,0.2694887986692872,0.2109282519248025,1.0,0.3333333333333333,219.34849306456783,124.1330909072825,0.5574164014579048,0.0988542431898776,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.139492211827039,0.2938092557617961,0.3026807668681184,0.2640177655430465,5.684341886080803e-14,,
29,3,p95_plus,S2,6,41.0939504327248,0.761012586088795,1.3987628147060711,0.2626080920841381,0.2121294377431602,1.0,0.3333333333333333,222.911136668218,125.052013288058,0.551175209123381,0.0966157555221807,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.139492211827039,0.2969870930744564,0.3047955511286552,0.2587251439698494,4.263256414560601e-14,31.218449641587583,105.20865236782085
