index,source_season,player_id,horizon,source_points,source_percentile,target_points,observed_region,d1_crps,m1_crps,d1_mae,m1_mae,d1_expected,m1_expected,d1_brier4,m1_brier4,d1_logloss4,m1_logloss4,d1_survivor_p,m1_survivor_p,d1_downside_p,m1_downside_p,d1_pit,m1_pit,p_out,m1_pi_survivor,prob_norm_error,block
10,2014,00-0028149,2,32.8,0.4598765432098765,0.0,0,3.889394222563851,10.24410293740194,15.244773489270305,58.18355131037851,15.244773489270305,58.18355131037851,0.3880595040080362,0.5434107972832425,0.709416545826446,0.9636031783325912,0.274753309116665,0.3480591777213663,0.7252466908833349,0.5565902879046921,0.2459655665093059,0.1907578685854884,0.3815157371709768,0.2172834648885452,0.0,early
11,2014,00-0028198,2,156.2,0.904320987654321,103.5,2,26.345282252244047,34.096401145306544,9.248906089574447,95.39018140969392,94.25109391042557,198.89018140969392,0.688825893640804,0.980975015900564,1.2182114074260415,1.805082374387221,0.3368303076226766,0.4181853615226219,0.3674110064574619,0.4173537298247887,0.6631696923773234,0.5654434947687299,0.1065045148372144,0.0291784439523354,0.0,early
12,2014,00-0028202,2,4.4,0.1172839506172839,85.4,3,75.49927059848233,75.07890441752643,79.47051164200933,78.57807212384846,5.929488357990682,6.821927876151553,1.0807594781503789,1.180972157808296,1.3284227286549886,1.604562938461743,0.2648947428597797,0.2009773751981579,0.7351052571402203,0.7745655689105484,0.9920271897095484,0.983148482748238,0.7351052571402201,0.6063764932007566,0.0,early
13,2014,00-0028345,2,18.6,0.3364197530864197,0.0,0,4.129066892163415,6.390779409629047,13.142615706037354,39.656890217194345,13.142615706037354,39.656890217194345,0.4945195870243654,0.4595391478538265,0.8206563240736978,0.8206563240736979,0.3902900298677018,0.3496185951645351,0.6097099701322983,0.5749740862031935,0.2200713417240162,0.2200713417240162,0.4401426834480325,0.3398354402374984,0.0,early
14,2014,00-0028409,2,8.5,0.1697530864197531,32.3,3,20.47006247591889,18.85147187461132,23.29498211510023,11.262905876933548,9.005017884899768,21.03709412306645,0.8522615291750837,0.740117854248669,1.2948756754413695,1.0926285251867422,0.2739319186793904,0.3353339006520275,0.5383897378962328,0.6173465946650077,0.9623607150545856,0.8426238193720663,0.5383897378962328,0.5423114674544254,0.0,early
15,2014,00-0028492,2,1.3,0.0462962962962962,0.0,0,0.119111185271052,0.1888774668960151,2.1695300280114056,2.1282216698938865,2.1695300280114056,2.1282216698938865,0.0330688791592952,0.1061747198815766,0.1376384571246964,0.2915562328389965,0.128586311789582,0.2021740527627015,0.8714136882104179,0.7777261428889212,0.4357068441052089,0.3735500004338353,0.7471000008676707,0.6872280348467114,0.0,early
16,2014,00-0028581,2,17.7,0.3179012345679012,11.7,2,4.099051383574548,7.606328655171701,1.455770829537988,31.07904819911374,13.155770829537987,42.77904819911374,1.3691719725562868,1.1692287665852032,27.631021115928547,2.5262439266847454,0.4285220289737359,0.386639951581831,0.5714779710262641,0.5334012603894751,0.5714779710262641,0.6047595047741439,0.391207719165271,0.360914627147122,0.0,early
17,2014,00-0028795,2,13.0,0.2716049382716049,10.9,3,4.816035142669698,6.495820064214833,1.838875437907273,18.022367233827268,12.738875437907272,28.922367233827263,0.618949149148488,0.7003089498439636,0.9236430607165264,1.091334306454488,0.3970698533633685,0.3357681770315061,0.6029301466366317,0.602115899919464,0.6029301466366317,0.68576529883285,0.4933791251274302,0.4158534347284127,0.0,early
18,2014,00-0028841,2,7.6,0.1512345679012345,0.0,0,2.0262681892045578,3.8180243607508366,8.620157806870136,22.26714992082069,8.620157806870136,22.26714992082069,0.4303140036619344,0.4426525609970131,0.7531833197950691,0.7531833197950694,0.3364653160355079,0.3904850213921029,0.663534683964492,0.5571982227960951,0.235432624887331,0.2354326248873309,0.4708652497746619,0.5651973307083793,0.0,early
19,2014,00-0029004,2,33.6,0.4783950617283951,24.8,3,7.772874355061667,11.629252409600362,6.171224205629958,39.84716590285,30.97122420562996,64.64716590284999,0.4647364910145681,0.5171882536683194,0.8586646768923977,0.9460629356150936,0.4237275178600831,0.3882666490365384,0.3918276488206226,0.5021818383621485,0.5762724821399168,0.6224198055200632,0.3004656479585802,0.2019423072834657,0.0,early
20,2014,00-0029048,2,17.0,0.3117283950617284,0.7,1,2.055550786502048,4.845577915745292,8.779360415903053,33.02413748809331,9.479360415903052,33.72413748809331,1.022963138031475,1.1455507928007898,1.846047040132441,2.172385297010409,0.1521140289025637,0.3148007623529102,0.6649788485187658,0.6210244938305554,0.5071188998912256,0.5102993197536693,0.5071188998912255,0.3680667183785686,0.0,early
21,2014,00-0029068,2,9.4,0.2006172839506173,0.0,0,4.082416519364809,3.5844564190744066,14.652821886994651,23.39138212409386,14.652821886994651,23.39138212409386,0.4825171669142518,0.3729140430452402,0.6756625421593362,0.6756625421593362,0.4911808052612865,0.3472933014265273,0.5088191947387134,0.5993507853211799,0.2544095973693567,0.2544095973693567,0.5088191947387134,0.5038165663352715,0.0,early
22,2014,00-0029104,2,72.9,0.7191358024691358,0.0,0,23.78979851924221,20.21543600631924,55.3653290892748,88.27582302889283,55.3653290892748,88.27582302889283,0.7050320440982311,0.6673945792451756,1.1873510615701677,1.1873510615701677,0.433181227817056,0.3397460985905699,0.4277654723893669,0.5369029507391793,0.1525140978742944,0.1525140978742944,0.3050281957485889,0.0705414197935181,0.0,early
23,2014,00-0029141,2,174.9,0.9166666666666666,38.4,1,65.00632226235231,51.61112518995032,92.02986339764004,191.99489820590355,130.42986339764005,230.3948982059036,1.231356786388778,0.6795062286632343,2.399177781636035,1.1236103529725068,0.5720909264804256,0.4358287974991754,0.1578943122084785,0.3922056715899931,0.1578943122084785,0.2391192150933216,0.0671017382789037,0.0274790831744382,0.0,early
24,2014,00-0029205,2,41.8,0.4969135802469135,59.0,3,27.323120886730518,27.158852163112982,31.426529832494445,10.768142287797474,27.573470167505555,69.76814228779747,0.5488431529782929,0.6067905909462084,0.9574764167657271,1.060125171509777,0.3838603682903075,0.3464124466472128,0.4516726385591245,0.5530815138463036,0.8314356160661027,0.7767241816888824,0.3675431101674157,0.1874249364808219,0.0,early
25,2014,00-0029239,2,23.7,0.3981481481481481,10.9,2,6.767847673306903,8.81941174621128,15.816618681445982,44.57286597484128,26.716618681445983,55.47286597484128,0.8798698923632008,1.1004891509818988,1.5735179890771018,2.27554477741558,0.3934057946348127,0.4188065906971144,0.3992796377863157,0.4784524870503176,0.3992796377863157,0.5028818111644484,0.2919422125861045,0.2743232075140144,0.0,early
26,2014,00-0029260,2,0.9,0.015432098765432,0.0,0,0.5839275580251959,0.1973517830253,4.539423751017183,1.824695580857331,4.539423751017183,1.824695580857331,0.1820361723249766,0.1531733294595112,0.3590950680968061,0.3590950680968063,0.3016920386130338,0.2460701684355878,0.6983079613869662,0.7314956651189348,0.3491539806934831,0.349153980693483,0.698307961386966,0.7194180599277746,0.0,early
27,2014,00-0029264,2,50.9,0.558641975308642,0.0,0,32.10266846458794,23.87073148623973,60.19202059174477,97.44421467341914,60.19202059174477,97.44421467341914,1.1550427625644404,0.9590755973850168,1.7595856742754894,1.7595856742754896,0.6769379642512272,0.4357013118070352,0.2502136042495261,0.4271342712949106,0.086058080602526,0.086058080602526,0.1721161612050521,0.1448473007758774,1.1102230246251563e-16,early
28,2014,00-0029273,2,64.1,0.654320987654321,85.3,3,27.36145764325558,32.208801000223986,34.513419995702904,13.421815565968558,50.78658000429709,98.72181556596856,0.4485405821264852,0.4874134563226099,0.8621290756408482,0.9164285534161444,0.4222620966449089,0.3999448751819852,0.3488342441203004,0.4615156039854552,0.8872800392345263,0.7521360719660257,0.2019847389936171,0.0949883470482595,0.0,early
29,2014,00-0029298,2,12.6,0.2561728395061728,0.0,0,3.6945568360706815,5.27827046524482,14.466252827346896,31.70847490893289,14.466252827346896,31.70847490893289,0.510814422759917,0.4646029595448901,0.8091729949774131,0.8091729949774134,0.4341564100783537,0.3729525198073377,0.5658435899216461,0.5606909618989486,0.2226130591237526,0.2226130591237525,0.4452261182475051,0.4347181616150679,0.0,early
30,2014,00-0029317,2,0.2,0.0030864197530864,0.0,0,0.7431518929740921,0.0563290677955735,5.359585068261827,0.4608774908416016,5.359585068261827,0.4608774908416016,0.2287003371181515,0.1934606267280267,0.4127269379008178,0.412726937900818,0.3381570176102749,0.2779059773763984,0.661842982389725,0.697609069091124,0.3309214911948625,0.3309214911948624,0.6618429823897249,0.7317129591184156,0.0,early
31,2014,00-0029384,2,88.6,0.7438271604938271,24.6,1,20.929339557559445,19.57849322770511,39.22420090089698,87.5467325736436,63.82420090089698,112.1467325736436,0.9625581481636512,0.7708261819792775,1.5310279676110603,1.3749546635694587,0.5355629652190667,0.3646563193531462,0.4644370347809333,0.5009749036576203,0.3237689237641748,0.4237902927738156,0.2481238447482544,0.06286073189055,0.0,early
32,2014,00-0029429,2,31.2,0.4537037037037037,0.0,0,14.804190977626654,10.713521734143349,38.663724809390885,58.47492422462348,38.663724809390885,58.47492422462348,0.664101903890581,0.5904881141754423,1.0337474937969764,1.0337474937969766,0.4859686976840912,0.3643220826145592,0.4239354144138347,0.5368854985689416,0.1778357914607335,0.1778357914607335,0.355671582921467,0.2225805798306619,0.0,early
33,2014,00-0029438,2,53.3,0.5709876543209876,0.0,0,20.70661248083772,23.45168640448287,43.27160079088329,97.2576054982339,43.27160079088329,97.2576054982339,0.8735891927152052,0.9149426841279018,1.6564182486468662,1.6564182486468666,0.2880649465138364,0.4228079381223009,0.4567490231242356,0.4421643780874285,0.0954106158746417,0.0954106158746417,0.1908212317492834,0.1373645336788209,1.1102230246251563e-16,early
34,2014,00-0029441,2,4.2,0.0987654320987654,0.0,0,2.384325489901723,1.116692717431845,11.792059613392023,9.146684251806224,11.792059613392023,9.146684251806224,0.2616614722410652,0.2119943408674275,0.4489552162052773,0.4489552162052775,0.3617053166882298,0.2784133862474036,0.6382946833117702,0.6894490202873569,0.3191473416558851,0.319147341655885,0.6382946833117701,0.6282548155892725,0.0,early
35,2014,00-0029492,2,23.8,0.404320987654321,49.4,3,26.49764033404669,23.69305256187856,29.89667950780188,1.390963353415806,19.50332049219812,50.790963353415805,0.6573773810808392,0.5363396543539936,1.1661245920730292,0.9536764681492388,0.3115720734510459,0.385321792876351,0.464847710496414,0.5190226654710965,0.8826770270795434,0.7943669921056884,0.3451504294030343,0.2682195384476599,0.0,early
36,2014,00-0029510,2,29.4,0.4444444444444444,28.4,3,8.62721187500938,12.796320285340592,0.2760986869422588,30.04178963578002,28.12390131305774,58.44178963578002,0.5438240127657126,0.5376778942531664,0.9748883256893608,0.9648389552122818,0.3772344786113185,0.381044560038609,0.4327640859607402,0.5172332366094928,0.6227655213886814,0.6790134209012433,0.3309337684623562,0.2306977908234587,0.0,early
37,2014,00-0029588,2,65.4,0.6635802469135802,0.0,0,17.930358168460153,20.95755878309346,43.95035089242232,90.65884462451804,43.95035089242232,90.65884462451804,0.730840394583804,0.7379086872584222,1.3078669723710437,1.307866972371044,0.3547509110544281,0.3642230699845949,0.423086898643612,0.5086608707131461,0.1351981021355175,0.1351981021355175,0.270396204271035,0.0910808053677764,0.0,early
38,2014,00-0029613,2,67.8,0.6820987654320988,75.5,3,20.34727848693009,29.07713282979931,22.059747416393563,16.09919613736251,53.44025258360644,91.59919613736253,0.418787440400208,0.5516081471531945,0.7515718794420837,1.012920254787007,0.4716246327248053,0.3631569188516225,0.5283753672751944,0.5082878993460076,0.855355613119072,0.7412386994981166,0.2670727560294847,0.0836972931657843,0.0,early
39,2014,00-0029615,2,195.4,0.9475308641975309,168.1,3,26.33286689899994,48.34954239249899,28.039566070058527,89.06188141546451,140.06043392994147,257.1618814154645,0.31787437465851,0.4545884326164559,0.6175877322818506,0.8145023389667411,0.5392436700138304,0.4428596665289281,0.159234992378247,0.3810939891815759,0.4607563299861694,0.6218544528381229,0.0481137614544523,0.0236409152603372,0.0,early
40,2014,00-0029619,2,6.1,0.132716049382716,0.0,0,0.2149002690787003,1.2991011114400113,2.756508412819336,11.73224031786962,2.756508412819336,11.73224031786962,0.0483082578934883,0.1808975768671268,0.1689110648875973,0.4106762108649887,0.1554159867798167,0.2523818332537298,0.8445840132201833,0.7155285099958535,0.4222920066100916,0.3316008171615814,0.6632016343231628,0.5878086195119157,0.0,early
41,2014,00-0029675,2,95.8,0.7870370370370371,0.0,0,44.60906252425769,36.057360634832776,80.59253198054671,126.38876057864904,80.59253198054671,126.38876057864904,1.1070716745530231,0.9433168233819756,1.7566742920088887,1.756674292008889,0.6139785273430491,0.3964462230364683,0.3860214726569508,0.4541668675307765,0.0863089936469526,0.0863089936469526,0.1726179872939053,0.051268500446468,0.0,early
42,2014,00-0029683,2,82.3,0.7314814814814815,22.4,1,26.32547980159589,19.540781977098817,49.78421395815932,88.34137940087163,72.18421395815932,110.74137940087162,1.0218443616160184,0.7545988244117204,1.5963746245154242,1.3345308899730053,0.583273157503271,0.3826384032688876,0.416726842496729,0.4773786999676401,0.2941976332726931,0.3930227931195617,0.214097045412442,0.066598324396128,0.0,early
43,2014,00-0029729,2,12.7,0.2623456790123457,0.0,0,3.9883961257182903,3.929260075784793,16.417162710277314,27.34353326709066,16.417162710277314,27.34353326709066,0.3807501653127524,0.3480920675732386,0.6554550622292238,0.655455062229224,0.3707916892370834,0.3213856268583464,0.5192057378993925,0.6205279584985918,0.2596028689496962,0.2596028689496962,0.5192057378993924,0.427146362585989,0.0,early
44,2014,00-0029731,2,33.5,0.4722222222222222,54.1,3,24.473583590186045,26.036891646762044,26.201475283717112,3.4736536034333483,27.89852471628289,57.57365360343335,0.5425217055716839,0.6185837886488788,0.9328939689185288,1.0683254049576103,0.3934135348091679,0.343583398994048,0.4600624163551766,0.5604042856346088,0.7961154096425189,0.7952073591182609,0.3837786560596586,0.2069643150215567,0.0,early
45,2014,00-0029795,2,88.8,0.75,26.2,1,24.76888237610824,21.9216568136512,47.493318801017935,97.28474489649106,73.69331880101794,123.48474489649108,0.8852085498279877,0.7302590834566253,1.320225112614957,1.270851063144255,0.5657616196602842,0.403169172680711,0.4342383803397158,0.4477559251429719,0.2681181248031957,0.3753333529682424,0.1671632071321133,0.0610661551026418,0.0,early
46,2014,00-0029854,2,178.3,0.9290123456790124,86.5,2,24.035688584447144,38.220784987343535,29.1285455419343,145.1144548076098,115.6285455419343,231.6144548076098,0.7145108916151133,0.9841613608601744,1.18973736403682,1.7643066168404993,0.4359900492171176,0.4328076634970146,0.2597087767783179,0.3958868108220446,0.2597087767783179,0.4535181878852106,0.0719648913301228,0.0258760556888963,0.0,early
47,2014,00-0029892,2,28.2,0.4290123456790123,41.3,3,14.118509973230118,17.43315259670552,13.149906814648432,22.248287291485887,28.150093185351565,63.548287291485885,0.5433784004644355,0.457947423293056,0.9959451242503948,0.862578576160949,0.3693741750282246,0.4220723322656369,0.385543911897645,0.4682560308778292,0.8542470405632897,0.7219913584182761,0.2679459914476509,0.2446813852821252,0.0,early
48,2014,00-0030107,2,63.7,0.6450617283950617,108.8,3,46.36035095537499,42.99899168694982,58.97266585640962,2.9199458525105086,49.82733414359038,105.88005414748947,0.5710908123353567,0.4489333472788679,1.05230946679522,0.8520970815338321,0.3491305120016317,0.4265195471632425,0.4009436607548031,0.4268819065074848,0.9107588286915754,0.7873227856482481,0.1524151281653954,0.0990452618726751,0.0,early
49,2014,00-0030112,2,4.3,0.1080246913580246,0.0,0,3.309140667445927,1.2897547834550576,15.266299062494522,9.912297844793144,15.266299062494522,9.912297844793144,0.3014724621440731,0.2431905217698886,0.4914277212110464,0.4914277212110466,0.38824764142495,0.2967164683221476,0.6117523585750501,0.6681163011191604,0.305876179287525,0.305876179287525,0.61175235857505,0.6173751122038762,0.0,early
