index,source_season,player_id,horizon,source_percentile,source_points,target_points,observed_region,d1_crps,m1_crps,d1_mae,m1_mae,d1_brier4,m1_brier4,d1_logloss4,m1_logloss4,d1_expected,m1_expected,d1_survivor_p,m1_survivor_p,d1_downside_p,m1_downside_p,p_out,pi_survivor,prob_norm_error
132,2022,00-0035685,2,0.8779761904761905,151.7,191.72,3,36.05738450726349,63.11583690363719,72.54515673909219,8.848201898293723,0.3979592829112655,0.4745514808107979,0.7348458429303568,0.8554888223798848,119.1748432609078,200.5682018982937,0.4795793838292006,0.4250753539425454,0.1915506730095741,0.4117423045568177,0.0781629048783323,0.0095861882712254,0.0
133,2022,00-0035700,2,0.9970238095238096,281.8,264.1,3,81.64116611636354,78.90852071694707,113.74565272544262,93.89991792447525,1.528606409156985,0.4751975529319105,27.631021115928547,0.8509085098601801,150.3543472745574,357.99991792447526,0.0,0.427026797607298,0.3220052838874664,0.4073413049407334,0.0685746357585235,0.0043525116325385,0.0
134,2022,00-0035726,2,0.119047619047619,3.5,0.5,1,0.7707534934145208,1.1710743925516829,3.984425114598865,10.417161197957927,1.2572551684506097,1.4149905358746924,2.083248816737487,2.992670254553662,4.4844251145988645,10.917161197957927,0.2058210916922139,0.2521041833964317,0.794178908307786,0.7198072484681368,0.6696539128796835,0.6057088736176771,0.0
135,2022,00-0035806,2,0.6220238095238095,50.5,18.8,1,8.470215083878237,11.27550913940538,11.365153829355927,57.32806930259802,0.974377222871894,0.7511195692769208,1.918137316838905,1.3336335646368938,30.16515382935593,76.12806930259802,0.2611885920929953,0.3656357888443929,0.4825528995009532,0.5048913782839164,0.2413733684016002,0.0507436688168629,0.0
136,2022,00-0035831,2,0.7172619047619048,77.6,0.0,0,38.70181604058429,27.40586710907479,72.77656794208195,105.56298511067058,1.0262462471289835,0.9085866860742324,1.6715452257690904,1.6715452257690906,72.77656794208195,105.56298511067058,0.5825167487887686,0.3818280966287634,0.278591010753152,0.4766729352666543,0.1879564060471461,0.027524601653086,0.0
137,2022,00-0035860,2,0.2172619047619047,6.4,11.5,3,7.38471183607405,7.830698386423151,3.665678828280901,2.862136493622934,1.0846239436612417,1.1064729263357906,1.4899240144165966,1.558907870801466,7.834321171719099,14.362136493622934,0.2253897812627988,0.2103656923049212,0.7746102187372013,0.7556442613332269,0.6911080530698587,0.4436322246410127,0.0
138,2022,00-0035924,2,0.1696428571428571,5.2,3.7,3,2.645136553717049,2.9597945415908957,1.8804206657760023,13.304300411550049,1.1442226872783137,0.8893581370882215,1.4121473792356842,1.2618380944476544,5.5804206657760025,17.004300411550048,0.2436195774352982,0.2831331224906499,0.7563804225647018,0.6784656737896083,0.6074002559781981,0.522859710502285,0.0
139,2022,00-0035973,2,0.2113095238095238,6.3,31.8,3,20.06289743531962,19.83809393783523,22.581636345618072,9.467547030620274,0.7562263048422823,0.7341742821502848,1.1343505369964653,1.1124404636142495,9.218363654381928,22.332452969379727,0.3216309409136712,0.3287556650280158,0.5207739487748143,0.6192379024368482,0.5207739487748142,0.45346218694312,0.0
140,2022,00-0036020,2,0.3363095238095238,13.2,0.0,0,6.362247937893034,4.615426055242583,20.6155496560382,36.61524556858084,0.549837677354826,0.4691323971214259,0.845091907711481,0.8450919077114812,20.6155496560382,36.61524556858084,0.4608299321237724,0.3368211182140113,0.429517880391182,0.5846586334155222,0.4295178803911819,0.2647792486141582,0.0
141,2022,00-0036096,2,0.1279761904761904,3.7,4.4,3,3.516877670536568,3.407797122022438,3.3359098167049,1.9865568831389624,1.3232081359277892,1.4005088160560484,1.6787369572094897,1.9585901663588,7.7359098167049,6.3865568831389625,0.1866095230678597,0.1410571479145899,0.8133904769321403,0.8426634137914328,0.8133904769321401,0.5913857309569222,0.0
142,2022,00-0036139,2,0.056547619047619,1.0,163.8,3,152.57575679939723,157.65640498347128,157.7447454216201,160.44082295962045,0.9419045215285176,1.0287512110602175,1.1591894381032335,1.3688597416282635,6.055254578379888,3.3591770403795715,0.3137403838456916,0.254396872397109,0.6862596161543085,0.7234845245058873,0.6862596161543083,0.6998537005558709,0.0
143,2022,00-0036158,2,0.7113095238095238,74.2,159.8,3,83.56540942422316,85.54873528863018,108.9595797940317,72.63705263194858,0.5200675112026741,0.6210979121295694,0.9558065139640288,1.1169974326264884,50.84042020596832,87.16294736805143,0.3845019133046018,0.3272609439353456,0.4549322330149085,0.5517195203196432,0.3048177641656278,0.0286085881059209,0.0
144,2022,00-0036187,2,0.3660714285714285,15.4,3.2,1,3.568322105826825,3.908992782975524,11.293244167414862,30.4690298348856,1.1363474182838065,1.071557169445483,2.2660345406680507,1.947492064694104,14.49324416741486,33.6690298348856,0.2477852011873191,0.2862111379264273,0.6031341559701364,0.6420428158399414,0.4994114822784792,0.2279391755999247,0.0
